session_id,station_age_years,power_kw,num_bays,connector_type,zone,hour,day_of_week,is_weekend,ambient_temp_c,grid_load_index,start_soc_pct,battery_capacity_kwh,vehicle_segment,duration_mins,energy_kwh,failed
VG-SES-041601,6.0,30.0,4,Bharat DC-001,Uppal,9,2,0,32.7,0.729,32.9,2.3,2W,74.0,0.78,0
VG-SES-041602,4.0,150.0,3,CCS2,Uppal,21,0,0,21.2,,15.7,3.7,2W,27.0,0.44,0
VG-SES-041603,4.0,150.0,3,CCS2,Uppal,21,3,0,30.5,,49.5,45.5,4W,14.0,4.56,0
VG-SES-041604,3.0,30.0,2,Type2 AC,Secunderabad,16,0,0,38.6,0.623,29.7,44.7,4W,250.0,25.43,0
VG-SES-041605,6.0,30.0,3,Type2 AC,Madhapur,22,3,0,21.1,0.673,21.0,8.5,4W,602.0,0.39,0
VG-SES-041606,6.0,150.0,4,GB/T,Secunderabad,11,1,0,37.2,0.595,47.8,8.1,3W,15.0,0.48,0
VG-SES-041607,3.0,30.0,2,Type2 AC,Secunderabad,11,4,0,36.2,0.65,64.5,49.9,4W,122.0,7.04,0
VG-SES-041608,2.0,180.0,8,CHAdeMO,Madhapur,13,2,0,36.4,0.52,65.7,346.0,Bus,23.0,33.8,0
VG-SES-041609,5.0,180.0,5,CHAdeMO,Gachibowli,21,3,0,25.0,0.724,40.9,340.0,Bus,18.0,30.6,0
VG-SES-041610,5.0,60.0,3,CCS2,Kukatpally,15,3,0,32.4,0.533,67.1,11.2,3W,224.0,3.61,0
VG-SES-041611,7.0,120.0,7,CCS2,Madhapur,22,5,1,35.7,0.689,26.8,3.5,2W,40.0,0.56,0
VG-SES-041612,7.0,120.0,7,CCS2,Madhapur,8,3,0,22.3,0.593,48.1,6.2,3W,55.0,1.46,0
VG-SES-041613,7.0,30.0,4,Type2 AC,Gachibowli,14,2,0,23.8,0.544,65.3,67.0,4W,285.0,20.8,0
VG-SES-041614,3.0,150.0,5,CCS2,Kukatpally,7,4,0,28.3,0.517,33.9,48.8,4W,51.0,17.57,0
VG-SES-041615,6.0,150.0,4,GB/T,Secunderabad,12,0,0,29.5,0.546,29.6,2.5,2W,20.0,0.23,0
VG-SES-041616,3.0,30.0,1,Bharat AC-001,Uppal,2,0,0,25.8,0.478,18.7,71.0,4W,373.0,23.21,0
VG-SES-041617,5.0,60.0,3,CCS2,Kukatpally,11,4,0,37.0,0.575,18.6,3.3,2W,204.0,0.67,0
VG-SES-041618,5.0,60.0,3,CCS2,Kukatpally,14,2,0,,0.496,70.7,339.8,Bus,153.0,90.29,0
VG-SES-041619,7.0,30.0,2,Bharat AC-001,Kukatpally,5,2,0,30.4,0.536,43.9,2.7,2W,647.0,0.67,0
VG-SES-041620,3.0,30.0,1,Bharat AC-001,Uppal,21,2,0,,0.761,30.8,7.9,3W,427.0,0.0,1
VG-SES-041621,6.0,150.0,4,GB/T,Secunderabad,8,0,0,27.0,0.637,43.2,3.1,2W,24.0,0.29,0
VG-SES-041622,3.0,30.0,1,Bharat AC-001,Uppal,0,6,1,29.3,0.452,65.5,2.7,2W,275.0,0.84,0
VG-SES-041623,5.0,60.0,3,CCS2,Kukatpally,15,1,0,,0.582,43.6,68.4,4W,147.0,19.14,0
VG-SES-041624,6.0,150.0,4,GB/T,Secunderabad,20,3,0,34.0,,66.5,256.1,Bus,34.0,12.27,0
VG-SES-041625,2.0,60.0,2,CCS2,Gachibowli,11,4,0,,0.543,53.9,4.5,2W,222.0,1.94,0
VG-SES-041626,5.0,30.0,1,Type2 AC,Secunderabad,1,2,0,21.8,0.512,62.1,2.6,2W,494.0,0.46,0
VG-SES-041627,4.0,30.0,4,Bharat AC-001,Gachibowli,20,2,0,42.0,0.778,10.1,27.9,4W,442.0,13.85,0
VG-SES-041628,5.0,60.0,3,CCS2,Kukatpally,10,2,0,25.0,0.702,54.9,54.4,4W,184.0,25.63,0
VG-SES-041629,5.0,180.0,5,CHAdeMO,Gachibowli,7,0,0,32.3,0.614,56.6,341.6,Bus,48.0,68.61,0
VG-SES-041630,3.0,150.0,5,CCS2,Kukatpally,7,4,0,17.3,0.638,48.0,74.3,4W,54.0,15.6,0
VG-SES-041631,7.0,30.0,2,Bharat AC-001,Kukatpally,19,4,0,30.6,,43.0,11.9,3W,406.0,6.05,0
VG-SES-041632,6.0,30.0,4,Bharat DC-001,Uppal,16,3,0,41.0,0.605,51.9,3.6,2W,293.0,1.06,0
VG-SES-041633,4.0,60.0,3,Type2 AC,Madhapur,8,4,0,30.1,0.653,42.3,3.3,2W,242.0,0.22,0
VG-SES-041634,2.0,60.0,2,CCS2,Gachibowli,8,6,1,26.9,0.586,54.1,3.7,2W,188.0,1.59,0
VG-SES-041635,7.0,30.0,4,Type2 AC,Gachibowli,10,4,0,23.6,0.602,26.0,3.2,2W,201.0,1.04,0
VG-SES-041636,5.0,30.0,1,Type2 AC,Secunderabad,21,5,1,31.1,0.701,69.3,4.5,2W,313.0,1.3,0
VG-SES-041637,3.0,30.0,2,Type2 AC,Secunderabad,16,3,0,39.3,,26.7,53.2,4W,139.0,24.97,0
VG-SES-041638,6.0,30.0,3,Type2 AC,Madhapur,1,5,1,16.5,0.418,59.9,286.6,Bus,191.0,80.65,0
VG-SES-041639,6.0,30.0,4,Bharat DC-001,Uppal,14,0,0,45.1,0.487,33.3,3.9,2W,101.0,1.32,0
VG-SES-041640,2.0,15.0,1,Type2 AC,Kukatpally,5,4,0,22.2,0.563,34.6,30.5,4W,433.0,6.43,0
VG-SES-041641,7.0,30.0,2,Bharat AC-001,Kukatpally,22,5,1,37.0,0.649,41.2,68.9,4W,522.0,34.14,0
VG-SES-041642,5.0,180.0,5,CHAdeMO,Gachibowli,7,4,0,24.5,0.645,39.6,4.4,2W,22.0,0.4,0
VG-SES-041643,7.0,30.0,4,Type2 AC,Gachibowli,8,2,0,21.8,0.695,17.0,3.4,2W,315.0,0.26,0
VG-SES-041644,6.0,150.0,4,GB/T,Secunderabad,22,2,0,,0.641,9.7,230.9,Bus,17.0,3.74,0
VG-SES-041645,3.0,30.0,1,Bharat AC-001,Uppal,21,1,0,33.6,0.827,41.2,31.3,4W,314.0,18.82,0
VG-SES-041646,4.0,60.0,3,Type2 AC,Madhapur,9,3,0,,0.601,32.6,11.3,3W,181.0,1.58,0
VG-SES-041647,2.0,180.0,8,CHAdeMO,Madhapur,12,4,0,,0.51,26.8,8.6,3W,24.0,0.88,0
VG-SES-041648,6.0,30.0,3,Type2 AC,Madhapur,21,3,0,23.1,0.737,23.9,2.9,2W,324.0,1.77,0
VG-SES-041649,4.0,30.0,4,Bharat AC-001,Gachibowli,20,0,0,35.4,,44.0,6.7,3W,204.0,2.97,0
VG-SES-041650,4.0,60.0,3,Type2 AC,Madhapur,10,3,0,35.8,0.607,77.4,62.6,4W,178.0,13.72,0
VG-SES-041651,7.0,30.0,4,Type2 AC,Gachibowli,15,4,0,41.5,0.515,34.9,3.6,2W,61.0,0.36,0
VG-SES-041652,3.0,30.0,2,Type2 AC,Secunderabad,15,5,1,36.4,0.498,9.8,4.4,2W,81.0,1.31,0
VG-SES-041653,4.0,30.0,4,Bharat AC-001,Gachibowli,23,1,0,25.3,,28.4,71.1,4W,173.0,1.7,0
VG-SES-041654,6.0,150.0,4,GB/T,Secunderabad,18,3,0,34.5,,49.0,2.2,2W,48.0,0.46,0
VG-SES-041655,2.0,180.0,8,CHAdeMO,Madhapur,21,2,0,30.2,0.666,29.9,3.1,2W,29.0,0.39,0
VG-SES-041656,3.0,30.0,2,Type2 AC,Secunderabad,10,3,0,34.9,0.626,43.4,11.3,3W,250.0,6.22,0
VG-SES-041657,3.0,30.0,1,Bharat AC-001,Uppal,22,1,0,29.7,0.729,62.1,11.4,3W,190.0,2.73,0
VG-SES-041658,4.0,60.0,3,Type2 AC,Madhapur,8,1,0,22.9,0.672,19.7,6.2,3W,177.0,1.8,0
VG-SES-041659,6.0,150.0,4,GB/T,Secunderabad,21,0,0,27.8,0.742,55.5,70.1,4W,41.0,19.49,0
VG-SES-041660,7.0,30.0,2,Bharat AC-001,Kukatpally,2,1,0,15.8,0.5,32.7,4.4,2W,344.0,0.87,0
VG-SES-041661,4.0,30.0,4,Bharat AC-001,Gachibowli,2,1,0,29.2,0.583,19.2,3.1,2W,374.0,1.09,0
VG-SES-041662,6.0,150.0,4,GB/T,Secunderabad,18,1,0,40.1,0.738,17.7,2.5,2W,53.0,0.22,0
VG-SES-041663,5.0,60.0,3,CCS2,Kukatpally,9,3,0,31.2,0.498,27.6,2.4,2W,217.0,0.24,0
VG-SES-041664,2.0,15.0,1,Type2 AC,Kukatpally,0,3,0,32.0,0.479,42.2,72.2,4W,318.0,39.96,0
VG-SES-041665,7.0,30.0,4,Type2 AC,Gachibowli,17,5,1,24.7,0.6,26.6,26.6,4W,190.0,10.04,0
VG-SES-041666,5.0,60.0,3,CCS2,Kukatpally,9,2,0,24.3,0.623,69.9,7.2,3W,190.0,2.06,0
VG-SES-041667,7.0,120.0,7,CCS2,Madhapur,6,4,0,,,62.8,307.7,Bus,37.0,50.42,0
VG-SES-041668,2.0,60.0,2,CCS2,Gachibowli,15,1,0,41.0,0.609,54.9,50.4,4W,180.0,6.06,0
VG-SES-041669,6.0,30.0,3,Type2 AC,Madhapur,19,6,1,29.4,0.808,65.2,6.5,3W,550.0,1.8,0
VG-SES-041670,4.0,60.0,3,Type2 AC,Madhapur,10,4,0,38.1,0.604,31.7,4.1,2W,120.0,2.23,0
VG-SES-041671,2.0,15.0,1,Type2 AC,Kukatpally,5,2,0,13.7,0.554,18.2,2.8,2W,202.0,1.11,0
VG-SES-041672,4.0,60.0,3,Type2 AC,Madhapur,10,4,0,,0.608,48.0,44.9,4W,47.0,14.18,0
VG-SES-041673,3.0,150.0,5,CCS2,Kukatpally,22,3,0,18.6,0.668,25.1,2.4,2W,40.0,0.38,0
VG-SES-041674,7.0,30.0,2,Bharat AC-001,Kukatpally,21,0,0,,0.753,49.6,2.3,2W,370.0,0.2,0
VG-SES-041675,6.0,150.0,4,GB/T,Secunderabad,6,3,0,17.9,0.542,52.2,2.4,2W,35.0,0.34,0
VG-SES-041676,7.0,120.0,7,CCS2,Madhapur,19,1,0,31.5,,43.2,268.0,Bus,42.0,46.62,0
VG-SES-041677,2.0,15.0,1,Type2 AC,Kukatpally,19,5,1,,,35.2,2.7,2W,137.0,1.51,0
VG-SES-041678,3.0,150.0,5,CCS2,Kukatpally,11,3,0,29.2,0.601,41.5,9.5,3W,24.0,0.95,0
VG-SES-041679,7.0,30.0,4,Type2 AC,Gachibowli,15,3,0,24.0,0.534,67.4,46.6,4W,167.0,11.77,0
VG-SES-041680,7.0,120.0,7,CCS2,Madhapur,6,5,1,19.8,0.513,64.5,3.9,2W,42.0,0.72,0
VG-SES-041681,3.0,150.0,5,CCS2,Kukatpally,21,0,0,37.0,0.803,30.7,3.3,2W,28.0,0.08,0
VG-SES-041682,3.0,30.0,1,Bharat AC-001,Uppal,21,4,0,36.2,0.777,52.5,2.1,2W,250.0,1.0,0
VG-SES-041683,2.0,180.0,8,CHAdeMO,Madhapur,11,4,0,28.5,0.58,67.3,12.0,3W,41.0,2.15,0
VG-SES-041684,7.0,30.0,2,Bharat AC-001,Kukatpally,2,5,1,23.5,0.508,41.1,3.7,2W,387.0,0.87,0
VG-SES-041685,5.0,180.0,5,CHAdeMO,Gachibowli,22,4,0,31.6,0.752,27.9,2.0,2W,14.0,0.15,0
VG-SES-041686,2.0,60.0,2,CCS2,Gachibowli,9,0,0,,0.569,46.8,8.5,4W,168.0,2.93,0
VG-SES-041687,5.0,30.0,1,Type2 AC,Secunderabad,0,4,0,15.4,0.532,21.3,2.7,2W,577.0,1.01,0
VG-SES-041688,7.0,30.0,2,Bharat AC-001,Kukatpally,22,2,0,19.4,0.756,60.1,49.7,4W,614.0,16.28,0
VG-SES-041689,3.0,30.0,2,Type2 AC,Secunderabad,9,1,0,33.5,0.692,20.6,48.4,4W,280.0,9.05,0
VG-SES-041690,5.0,180.0,5,CHAdeMO,Gachibowli,12,3,0,22.6,0.513,57.9,3.2,2W,38.0,0.0,1
VG-SES-041691,7.0,30.0,2,Bharat AC-001,Kukatpally,20,2,0,32.4,0.714,47.8,2.7,2W,247.0,0.29,0
VG-SES-041692,2.0,180.0,8,CHAdeMO,Madhapur,18,4,0,37.9,0.789,70.3,29.5,4W,29.0,0.0,1
VG-SES-041693,7.0,120.0,7,CCS2,Madhapur,7,3,0,22.0,0.579,24.1,4.2,2W,18.0,0.0,1
VG-SES-041694,7.0,120.0,7,CCS2,Madhapur,20,0,0,35.1,,53.4,33.1,4W,29.0,0.65,0
VG-SES-041695,5.0,180.0,5,CHAdeMO,Gachibowli,8,1,0,,0.603,51.4,2.3,2W,32.0,0.36,0
VG-SES-041696,3.0,150.0,5,CCS2,Kukatpally,19,2,0,23.7,0.806,33.4,3.4,2W,54.0,0.79,0
VG-SES-041697,2.0,60.0,2,CCS2,Gachibowli,9,1,0,22.2,0.651,47.5,4.4,2W,232.0,2.27,0
VG-SES-041698,5.0,60.0,3,CCS2,Kukatpally,16,1,0,,0.593,43.9,2.8,2W,143.0,0.63,0
VG-SES-041699,3.0,30.0,2,Type2 AC,Secunderabad,8,5,1,22.6,0.56,35.4,3.1,2W,81.0,1.11,0
VG-SES-041700,7.0,30.0,4,Type2 AC,Gachibowli,17,1,0,31.0,,44.1,66.1,4W,153.0,0.0,1
VG-SES-041701,5.0,60.0,3,CCS2,Kukatpally,14,3,0,41.6,0.549,29.7,38.6,4W,152.0,16.93,0
VG-SES-041702,2.0,180.0,8,CHAdeMO,Madhapur,6,0,0,23.1,0.538,36.9,2.6,2W,39.0,0.44,0
VG-SES-041703,2.0,180.0,8,CHAdeMO,Madhapur,7,6,1,,0.458,28.4,67.3,4W,43.0,0.0,1
VG-SES-041704,5.0,60.0,3,CCS2,Kukatpally,8,4,0,25.8,0.662,55.2,280.1,Bus,155.0,111.62,0
VG-SES-041705,3.0,150.0,5,CCS2,Kukatpally,20,6,1,21.4,0.79,14.7,2.1,2W,82.0,0.67,0
VG-SES-041706,6.0,150.0,4,GB/T,Secunderabad,6,5,1,18.1,0.48,78.4,12.0,3W,44.0,1.98,0
VG-SES-041707,6.0,30.0,4,Bharat DC-001,Uppal,11,3,0,40.8,0.639,47.1,58.4,4W,134.0,29.38,0
VG-SES-041708,7.0,120.0,7,CCS2,Madhapur,19,2,0,26.8,0.815,55.9,2.1,2W,51.0,0.48,0
VG-SES-041709,4.0,60.0,3,Type2 AC,Madhapur,13,1,0,31.9,0.587,72.0,4.1,2W,137.0,0.91,0
VG-SES-041710,4.0,150.0,3,CCS2,Uppal,18,0,0,,,22.5,2.4,2W,38.0,0.19,0
VG-SES-041711,6.0,30.0,3,Type2 AC,Madhapur,0,4,0,25.7,0.444,66.1,6.4,3W,374.0,1.3,0
VG-SES-041712,2.0,15.0,1,Type2 AC,Kukatpally,6,3,0,23.0,0.456,43.4,2.3,2W,627.0,1.31,0
VG-SES-041713,2.0,60.0,2,CCS2,Gachibowli,17,4,0,42.4,,55.8,3.9,2W,160.0,1.62,0
VG-SES-041714,7.0,30.0,2,Bharat AC-001,Kukatpally,6,1,0,16.5,0.564,23.4,2.4,2W,315.0,1.32,0
VG-SES-041715,6.0,150.0,4,GB/T,Secunderabad,22,5,1,31.0,0.627,31.2,6.8,3W,32.0,0.96,0
VG-SES-041716,5.0,30.0,1,Type2 AC,Secunderabad,22,1,0,32.8,0.667,19.5,3.7,2W,578.0,0.99,0
VG-SES-041717,4.0,60.0,3,Type2 AC,Madhapur,10,1,0,19.7,0.63,40.8,11.9,3W,260.0,2.44,0
VG-SES-041718,2.0,60.0,2,CCS2,Gachibowli,17,3,0,37.1,0.728,6.4,2.6,2W,158.0,0.73,0
VG-SES-041719,7.0,120.0,7,CCS2,Madhapur,13,3,0,28.0,0.546,70.0,4.4,2W,17.0,0.29,0
VG-SES-041720,4.0,150.0,3,CCS2,Uppal,19,3,0,34.5,0.746,20.8,2.9,2W,16.0,0.02,0
VG-SES-041721,4.0,150.0,3,CCS2,Uppal,6,2,0,31.9,0.53,30.7,38.9,4W,38.0,9.58,0
VG-SES-041722,7.0,30.0,4,Type2 AC,Gachibowli,14,3,0,30.1,0.559,44.2,4.4,2W,168.0,1.18,0
VG-SES-041723,5.0,180.0,5,CHAdeMO,Gachibowli,13,2,0,,0.522,27.9,2.6,2W,29.0,0.31,0
VG-SES-041724,6.0,150.0,4,GB/T,Secunderabad,19,3,0,32.7,0.812,51.5,3.4,2W,28.0,0.44,0
VG-SES-041725,4.0,60.0,3,Type2 AC,Madhapur,9,4,0,33.2,,33.7,75.0,4W,28.0,14.69,0
VG-SES-041726,6.0,30.0,3,Type2 AC,Madhapur,1,6,1,26.6,0.406,42.4,28.5,4W,282.0,15.23,0
VG-SES-041727,7.0,120.0,7,CCS2,Madhapur,22,0,0,29.0,,42.1,2.8,2W,42.0,0.5,0
VG-SES-041728,3.0,150.0,5,CCS2,Kukatpally,19,4,0,29.5,,79.1,2.2,2W,9.0,0.15,0
VG-SES-041729,4.0,30.0,4,Bharat AC-001,Gachibowli,1,1,0,27.2,0.466,50.0,2.8,2W,571.0,0.65,0
VG-SES-041730,6.0,30.0,3,Type2 AC,Madhapur,23,0,0,18.5,0.617,21.8,70.9,4W,336.0,18.98,0
VG-SES-041731,4.0,150.0,3,CCS2,Uppal,8,6,1,19.7,0.546,39.4,2.9,2W,35.0,0.47,0
VG-SES-041732,7.0,30.0,4,Type2 AC,Gachibowli,9,4,0,17.6,0.702,30.2,30.9,4W,138.0,3.23,0
VG-SES-041733,4.0,150.0,3,CCS2,Uppal,13,0,0,25.1,0.503,39.3,318.1,Bus,50.0,78.76,0
VG-SES-041734,5.0,180.0,5,CHAdeMO,Gachibowli,11,3,0,37.6,0.552,55.7,11.6,3W,30.0,1.57,0
VG-SES-041735,2.0,15.0,1,Type2 AC,Kukatpally,22,6,1,20.0,0.611,33.4,251.9,Bus,234.0,60.72,0
VG-SES-041736,3.0,30.0,1,Bharat AC-001,Uppal,21,5,1,,,66.3,9.3,3W,577.0,2.92,0
VG-SES-041737,4.0,60.0,3,Type2 AC,Madhapur,13,6,1,36.9,0.511,36.7,3.7,2W,98.0,1.49,0
VG-SES-041738,6.0,150.0,4,GB/T,Secunderabad,13,0,0,40.4,0.572,30.7,2.5,2W,19.0,3.99,0
VG-SES-041739,2.0,180.0,8,CHAdeMO,Madhapur,21,4,0,28.1,,34.5,32.8,4W,60.0,14.2,0
VG-SES-041740,6.0,30.0,3,Type2 AC,Madhapur,6,4,0,26.4,0.516,29.6,8.3,3W,311.0,4.15,0
VG-SES-041741,2.0,60.0,2,CCS2,Gachibowli,15,3,0,31.8,0.529,64.3,3.3,2W,285.0,0.79,0
VG-SES-041742,4.0,60.0,3,Type2 AC,Madhapur,9,2,0,,0.681,26.5,253.2,Bus,51.0,44.07,0
VG-SES-041743,3.0,150.0,5,CCS2,Kukatpally,7,3,0,31.0,0.612,74.9,343.0,Bus,40.0,0.0,1
VG-SES-041744,3.0,30.0,2,Type2 AC,Secunderabad,17,2,0,22.7,0.752,72.7,4.4,2W,263.0,0.91,0
VG-SES-041745,7.0,30.0,4,Type2 AC,Gachibowli,15,4,0,39.5,0.525,57.0,3.5,2W,353.0,1.39,0
VG-SES-041746,4.0,60.0,3,Type2 AC,Madhapur,11,4,0,33.4,0.618,8.6,40.9,4W,162.0,17.97,0
VG-SES-041747,4.0,150.0,3,CCS2,Uppal,6,0,0,20.3,0.553,9.6,29.3,4W,42.0,8.31,0
VG-SES-041748,5.0,60.0,3,CCS2,Kukatpally,10,2,0,36.8,0.724,75.2,2.5,2W,185.0,0.57,0
VG-SES-041749,4.0,30.0,4,Bharat AC-001,Gachibowli,22,1,0,32.1,0.641,45.5,2.6,2W,431.0,1.31,0
VG-SES-041750,3.0,30.0,1,Bharat AC-001,Uppal,22,4,0,27.4,0.72,52.1,33.0,4W,492.0,14.46,0
VG-SES-041751,3.0,30.0,2,Type2 AC,Secunderabad,11,0,0,30.4,0.659,70.9,3.8,2W,191.0,0.78,0
VG-SES-041752,6.0,30.0,4,Bharat DC-001,Uppal,8,4,0,32.7,0.691,49.5,3.9,2W,135.0,1.91,0
VG-SES-041753,2.0,180.0,8,CHAdeMO,Madhapur,19,0,0,34.9,0.797,23.7,41.2,4W,28.0,7.55,0
VG-SES-041754,7.0,120.0,7,CCS2,Madhapur,11,6,1,32.1,0.572,17.4,8.5,4W,20.0,1.2,0
VG-SES-041755,4.0,150.0,3,CCS2,Uppal,21,4,0,31.7,,35.0,32.4,4W,41.0,9.39,0
VG-SES-041756,5.0,180.0,5,CHAdeMO,Gachibowli,18,5,1,,0.699,66.2,2.2,2W,50.0,0.04,0
VG-SES-041757,6.0,30.0,4,Bharat DC-001,Uppal,15,5,1,42.3,0.556,46.8,54.0,4W,229.0,29.42,0
VG-SES-041758,5.0,180.0,5,CHAdeMO,Gachibowli,22,4,0,33.3,0.713,26.1,3.1,2W,53.0,0.69,0
VG-SES-041759,3.0,150.0,5,CCS2,Kukatpally,12,1,0,38.2,0.607,62.8,48.5,4W,30.0,11.03,0
VG-SES-041760,5.0,180.0,5,CHAdeMO,Gachibowli,20,6,1,31.2,0.815,34.0,69.6,4W,42.0,17.22,0
VG-SES-041761,6.0,30.0,3,Type2 AC,Madhapur,5,0,0,26.0,0.478,49.4,4.3,2W,351.0,1.98,0
VG-SES-041762,3.0,30.0,2,Type2 AC,Secunderabad,10,1,0,23.3,0.623,49.0,49.2,4W,176.0,16.06,0
VG-SES-041763,6.0,30.0,3,Type2 AC,Madhapur,20,4,0,28.9,0.789,32.9,32.3,4W,415.0,21.02,0
VG-SES-041764,2.0,180.0,8,CHAdeMO,Madhapur,7,5,1,19.5,0.552,68.7,54.5,4W,39.0,13.91,0
VG-SES-041765,6.0,150.0,4,GB/T,Secunderabad,20,5,1,32.9,,43.6,2.6,2W,45.0,0.0,1
VG-SES-041766,4.0,30.0,4,Bharat AC-001,Gachibowli,2,2,0,28.3,0.533,72.6,2.7,2W,530.0,0.66,0
VG-SES-041767,3.0,30.0,2,Type2 AC,Secunderabad,8,6,1,33.6,0.528,30.0,27.9,4W,282.0,9.0,0
VG-SES-041768,7.0,30.0,2,Bharat AC-001,Kukatpally,5,4,0,15.7,0.552,67.0,10.8,3W,398.0,3.64,0
VG-SES-041769,7.0,30.0,4,Type2 AC,Gachibowli,16,3,0,,0.699,62.6,62.8,4W,188.0,20.8,0
VG-SES-041770,2.0,180.0,8,CHAdeMO,Madhapur,7,5,1,33.2,0.568,47.8,4.5,2W,16.0,0.32,0
VG-SES-041771,3.0,30.0,1,Bharat AC-001,Uppal,19,4,0,40.8,0.87,71.1,3.1,2W,525.0,0.82,0
VG-SES-041772,5.0,180.0,5,CHAdeMO,Gachibowli,8,1,0,25.0,0.695,22.8,2.4,2W,50.0,0.5,0
VG-SES-041773,2.0,60.0,2,CCS2,Gachibowli,14,4,0,35.2,0.485,66.2,62.9,4W,165.0,2.42,0
VG-SES-041774,3.0,150.0,5,CCS2,Kukatpally,20,2,0,,,13.9,6.3,3W,24.0,0.62,0
VG-SES-041775,7.0,30.0,4,Type2 AC,Gachibowli,10,5,1,32.7,0.549,29.0,8.3,3W,205.0,3.03,0
VG-SES-041776,5.0,180.0,5,CHAdeMO,Gachibowli,19,1,0,32.2,0.794,32.9,12.0,3W,85.0,0.0,1
VG-SES-041777,4.0,60.0,3,Type2 AC,Madhapur,14,0,0,35.8,0.51,56.3,28.4,4W,313.0,11.5,0
VG-SES-041778,6.0,150.0,4,GB/T,Secunderabad,21,6,1,22.6,0.728,80.5,49.2,4W,9.0,2.5,0
VG-SES-041779,7.0,30.0,4,Type2 AC,Gachibowli,9,4,0,33.6,,47.0,72.7,4W,105.0,0.0,1
VG-SES-041780,2.0,60.0,2,CCS2,Gachibowli,17,5,1,36.2,0.679,52.8,3.4,2W,141.0,1.62,0
VG-SES-041781,3.0,150.0,5,CCS2,Kukatpally,12,5,1,35.5,0.589,54.0,42.5,4W,51.0,15.06,0
VG-SES-041782,7.0,30.0,2,Bharat AC-001,Kukatpally,1,4,0,28.6,0.575,37.1,2.6,2W,437.0,8.18,0
VG-SES-041783,2.0,180.0,8,CHAdeMO,Madhapur,18,6,1,38.4,,34.1,36.4,4W,30.0,7.01,0
VG-SES-041784,5.0,180.0,5,CHAdeMO,Gachibowli,19,1,0,32.8,0.779,51.0,9.8,3W,48.0,2.15,0
VG-SES-041785,7.0,30.0,2,Bharat AC-001,Kukatpally,19,4,0,,0.826,66.9,37.1,4W,478.0,10.95,0
VG-SES-041786,5.0,180.0,5,CHAdeMO,Gachibowli,6,3,0,25.6,0.55,43.1,32.6,4W,27.0,6.17,0
VG-SES-041787,3.0,30.0,1,Bharat AC-001,Uppal,21,6,1,29.2,0.631,35.5,3.0,2W,358.0,1.55,0
VG-SES-041788,7.0,120.0,7,CCS2,Madhapur,8,2,0,,0.732,42.9,2.8,2W,22.0,0.25,0
VG-SES-041789,6.0,30.0,4,Bharat DC-001,Uppal,17,2,0,29.5,0.67,56.8,272.1,Bus,175.0,473.99,0
VG-SES-041790,7.0,120.0,7,CCS2,Madhapur,13,4,0,27.9,0.534,23.4,55.2,4W,25.0,2.7,0
VG-SES-041791,5.0,30.0,1,Type2 AC,Secunderabad,1,1,0,25.4,0.519,17.5,48.8,4W,274.0,15.42,0
VG-SES-041792,3.0,30.0,1,Bharat AC-001,Uppal,23,0,0,29.9,0.59,75.4,45.8,4W,357.0,9.77,0
VG-SES-041793,5.0,60.0,3,CCS2,Kukatpally,10,1,0,27.3,0.695,49.2,56.9,4W,63.0,23.28,0
VG-SES-041794,4.0,30.0,4,Bharat AC-001,Gachibowli,1,5,1,,0.464,27.1,11.1,3W,290.0,4.56,0
VG-SES-041795,7.0,30.0,4,Type2 AC,Gachibowli,8,6,1,27.1,0.578,50.7,2.9,2W,376.0,1.43,0
VG-SES-041796,7.0,30.0,4,Type2 AC,Gachibowli,16,3,0,34.9,0.643,28.0,4.3,2W,86.0,0.94,0
VG-SES-041797,4.0,30.0,4,Bharat AC-001,Gachibowli,6,0,0,21.2,0.57,26.4,259.1,Bus,253.0,127.93,0
VG-SES-041798,7.0,30.0,4,Type2 AC,Gachibowli,11,3,0,32.1,0.585,26.7,69.7,4W,208.0,45.03,0
VG-SES-041799,6.0,30.0,3,Type2 AC,Madhapur,22,6,1,20.3,0.599,8.0,4.5,2W,507.0,1.1,0
VG-SES-041800,2.0,15.0,1,Type2 AC,Kukatpally,22,1,0,32.2,0.68,52.3,2.7,2W,246.0,1.05,0
VG-SES-041801,4.0,30.0,4,Bharat AC-001,Gachibowli,21,3,0,30.1,,66.9,11.5,3W,246.0,1.66,0
VG-SES-041802,5.0,180.0,5,CHAdeMO,Gachibowli,8,6,1,34.9,,34.7,39.0,4W,22.0,0.0,1
VG-SES-041803,5.0,30.0,1,Type2 AC,Secunderabad,20,0,0,28.4,,21.1,61.4,4W,328.0,27.59,0
VG-SES-041804,4.0,60.0,3,Type2 AC,Madhapur,13,4,0,38.3,0.574,31.1,2.9,2W,307.0,1.92,0
VG-SES-041805,7.0,30.0,2,Bharat AC-001,Kukatpally,22,3,0,,0.731,76.7,7.3,3W,314.0,0.53,0
VG-SES-041806,3.0,30.0,2,Type2 AC,Secunderabad,11,4,0,22.1,0.552,50.8,7.6,3W,107.0,3.88,0
VG-SES-041807,7.0,30.0,4,Type2 AC,Gachibowli,8,6,1,29.7,,67.0,7.3,3W,133.0,2.38,0
VG-SES-041808,6.0,150.0,4,GB/T,Secunderabad,21,5,1,40.6,,28.9,7.6,3W,27.0,0.94,0
